AP Eagers Limited,APE.AX,ASX,Australia
Austpac Resources NL,APG.AX,ASX,Australia
Australian Pharmaceu,API.AX,ASX,Australia
Australian Power,APK.AX,ASX,Australia
APN News and Media Ltd.,APN.AX,ASX,Australia
APA Financial Services Ltd.,APP.AX,ASX,Australia
Aspen Group Ltd,APZ.AX,ASX,Australia
Aquila Resources Limited,AQA.AX,ASX,Australia
Ausquest Limited,AQD.AX,ASX,Australia
Aquarius Platinum Ltd,AQP.AX,ASX,Australia
Aphrodite Gold Limited,AQQ.AX,ASX,Australia
Aeon Metals Ltd,AQR.AX,ASX,Australia
Ariadne Australia Limited,ARA.AX,ASX,Australia
Argent Minerals Limited,ARD.AX,ASX,Australia
Argonaut Resources NL,ARE.AX,ASX,Australia
Argo Investments Limited,ARG.AX,ASX,Australia
Australasian Resources Limited,ARH.AX,ASX,Australia
Aurora Minerals Limited,ARM.AX,ASX,Australia
Astro Resources NL,ARO.AX,ASX,Australia
ARB Corporation Ltd,ARP.AX,ASX,Australia
Arafura Resources Ltd.,ARU.AX,ASX,Australia
Artemis Resources Limited,ARV.AX,ASX,Australia
Australian Renewable,ARW.AX,ASX,Australia
Arc Exploration Limited,ARX.AX,ASX,Australia
Austal Ltd,ASB.AX,ASX,Australia
Ausdrill Limited,ASL.AX,ASX,Australia
Aspermont Limited,ASP.AX,ASX,Australia
Advanced Share Registry Ltd.,ASW.AX,ASX,Australia
ASX Limited,ASX.AX,ASX,Australia
ASG Group Limited,ASZ.AX,ASX,Australia
Atlantic Ltd,ATI.AX,ASX,Australia
Sprintex Ltd,ATJ.AX,ASX,Australia
Ashburton Minerals Limited,ATN.AX,ASX,Australia
Atlas South Sea Pearl Limited,ATP.AX,ASX,Australia
Astron Limited,ATR.AX,ASX,Australia
Atlantic Gold NL,ATV.AX,ASX,Australia
Atlantic Gold NL,ATVCD.AX,ASX,Australia
Austbrokers Holdings Limited,AUB.AX,ASX,Australia
AusGold Limited,AUC.AX,ASX,Australia
Australian United,AUI.AX,ASX,Australia
Augur Resources Limited,AUK.AX,ASX,Australia
Alara Resources Limited,AUQ.AX,ASX,Australia
Aurora Oil & Gas Ltd.,AUT.AX,ASX,Australia
Australian Mines Limited,AUZ.AX,ASX,Australia
Aviva Corporation Limited,AVA.AX,ASX,Australia
Avanco Resources Limited,AVB.AX,ASX,Australia
Advance Energy Limited,AVD.AX,ASX,Australia
Australian Vintage Ltd.,AVG.AX,ASX,Australia
Avita Medical Ltd.,AVH.AX,ASX,Australia
Avalon Minerals Limited,AVI.AX,ASX,Australia
AVJennings Limited,AVJ.AX,ASX,Australia
Axiom Mining Limited,AVQ.AX,ASX,Australia
Avexa Limited,AVX.AX,ASX,Australia
Avonlea Minerals Limited,AVZ.AX,ASX,Australia
Alumina Ltd,AWC.AX,ASX,Australia
AWE Ltd.,AWE.AX,ASX,Australia
AXG Mining Limited,AXC.AX,ASX,Australia
Archer Exploration Limited,AXE.AX,ASX,Australia
Axiom Properties Limited,AXI.AX,ASX,Australia
Apex Minerals NL,AXM.AX,ASX,Australia
Argo Exploration Limited,AXT.AX,ASX,Australia
Amex Resources Limited,AXZ.AX,ASX,Australia
Alcyone Resources Ltd.,AYN.AX,ASX,Australia
Alloy Resources Limited,AYR.AX,ASX,Australia
Azumah Resources Limited,AZM.AX,ASX,Australia
Azure Minerals Limited,AZS.AX,ASX,Australia
Antares Energy Limited,AZZ.AX,ASX,Australia
Barra Resources Limited,BAR.AX,ASX,Australia
Bass Strait Oil Company Ltd.,BAS.AX,ASX,Australia
Bauxite Resources Limited,BAU.AX,ASX,Australia
Billabong Intl,BBG.AX,ASX,Australia
Brisbane Broncos Limited,BBL.AX,ASX,Australia
Buccaneer Energy Limited,BCC.AX,ASX,Australia
BCD Resources NL,BCD.AX,ASX,Australia
BC Iron Limited,BCI.AX,ASX,Australia
Beacon Minerals Limited,BCN.AX,ASX,Australia
BrisConnections Unit Trusts,BCS.AX,ASX,Australia
Blina Minerals NL,BDI.AX,ASX,Australia
Biodiem Ltd.,BDM.AX,ASX,Australia
Beadell Resources Limited,BDR.AX,ASX,Australia
Becton Property Group,BEC.AX,ASX,Australia
Bentley Capital Ltd.,BEL.AX,ASX,Australia
Bendigo And Adelaide Bank Ltd.,BEN.AX,ASX,Australia
Berklee Limited,BER.AX,ASX,Australia
Black Fire Minerals Ltd,BFE.AX,ASX,Australia
Bell Financial Group Limited,BFG.AX,ASX,Australia
Boulder Steel Limited,BGD.AX,ASX,Australia
Bigair Group Limited,BGL.AX,ASX,Australia
BHP Billiton Ltd,BHP.AX,ASX,Australia
Bisalloy Steel Group Ltd.,BIS.AX,ASX,Australia
Biotron Limited,BIT.AX,ASX,Australia
BKI Investment Co Ltd,BKI.AX,ASX,Australia
Blackmores Limited,BKL.AX,ASX,Australia
BKM Management Limited,BKM.AX,ASX,Australia
Bradken Limited,BKN.AX,ASX,Australia
Baraka Energy & Resources Ltd.,BKP.AX,ASX,Australia
Brickworks Ltd.,BKW.AX,ASX,Australia
Berkeley Resources Ltd,BKY.AX,ASX,Australia
