Pampa Energia SA,PAMP.BA,Buenos Aires,Argentina
Patagonia,PATA.BA,Buenos Aires,Argentina
Quickfood S.A.,PATY.BA,Buenos Aires,Argentina
PepsiCo Inc,PEP.BA,Buenos Aires,Argentina
Pertrak S.A.,PERK.BA,Buenos Aires,Argentina
Petrobras Argentina SA,PESA.BA,Buenos Aires,Argentina
Pfizer Inc,PFE.BA,Buenos Aires,Argentina
Procter & Gamble Co,PG.BA,Buenos Aires,Argentina
Polledo S.A.,POLL.BA,Buenos Aires,Argentina
Petrolera Del Conosur S.A.,PSUR.BA,Buenos Aires,Argentina
Garcia Reguera S.A.,REGE.BA,Buenos Aires,Argentina
Repsol S.A,REP.BA,Buenos Aires,Argentina
Rigolleau S.A.,RIGO.BA,Buenos Aires,Argentina
Instituto Rosenbusch S.A.,ROSE.BA,Buenos Aires,Argentina
S.A. San Miguel,SAMI.BA,Buenos Aires,Argentina
Sap AG,SAP.BA,Buenos Aires,Argentina
Molinos Juan Semino S.A.,SEMI.BA,Buenos Aires,Argentina
Staples, Inc.,SPLS.BA,Buenos Aires,Argentina
Banco Santander SA,STD.BA,Buenos Aires,Argentina
Socotherm Americas S.A.,STHE.BA,Buenos Aires,Argentina
Telecom Argentina SA,TECO2.BA,Buenos Aires,Argentina
Telefonica SA,TEF.BA,Buenos Aires,Argentina
Transportadora de Gas,TGNO4.BA,Buenos Aires,Argentina
Transportadora de Gas,TGSU2.BA,Buenos Aires,Argentina
Telecom Italia SpA,TI.BA,Buenos Aires,Argentina
Transener,TRAN.BA,Buenos Aires,Argentina
Tenaris SA,TS.BA,Buenos Aires,Argentina
Texas Instruments, Inc.,TXN.BA,Buenos Aires,Argentina
Tyco International Ltd,TYC.BA,Buenos Aires,Argentina
UBS AG,UBS.BA,Buenos Aires,Argentina
United Technologies Corp.,UTX.BA,Buenos Aires,Argentina
Westpac Banking Corp,WBK.BA,Buenos Aires,Argentina
Wells Fargo & Co,WFC.BA,Buenos Aires,Argentina
Exxon Mobil Corporation,XOM.BA,Buenos Aires,Argentina
YPF Sociedad Anonima,YPFD.BA,Buenos Aires,Argentina
