Anchor Funding Services, Inc.,AFNG,OTC BB,United States of America
Alliance Fiber Optic Products,AFOP,NasdaqCM,United States of America
AlumiFuel Power Corp.,AFPW,OTC Markets,United States of America
All Energy Corp.,AFSE,OTC Markets,United States of America
AmTrust Financial Services, In,AFSI,NasdaqGS,United States of America
First Majestic Silver Corp.,AG,NYSE,United States of America
Asia Green Agriculture Corp.,AGAC,OTC BB,United States of America
AGCO Corporation,AGCO,NYSE,United States of America
Alpine Global Dynamic Dividend,AGD,NYSE,United States of America
Angel Acquisition Corp.,AGEL,OTC Markets,United States of America
Agenus Inc.,AGEN,NasdaqCM,United States of America
Argo Group International Holdi,AGII,NasdaqGS,United States of America
American Graphite Technologies,AGIN,OTC BB,United States of America
Federal Agricultural Mortgage,AGM,NYSE,United States of America
Allergan Inc.,AGN,NYSE,United States of America
American Capital Agency Corp.,AGNC,NasdaqGS,United States of America
Assured Guaranty Ltd.,AGO,NYSE,United States of America
Amerigo Energy, Inc.,AGOE,OTC Markets,United States of America
AMERIGROUP Corporation,AGP,NYSE,United States of America
Agricon Global Corporation,AGRC,OTC Markets,United States of America
Adecoagro S.A.,AGRO,NYSE,United States of America
AgriSolar Solutions, Inc.,AGSO,OTC Markets,United States of America
Agrium Inc.,AGU,NYSE,United States of America
Argan, Inc.,AGX,NYSE MKT,United States of America
Agilysys Inc.,AGYS,NasdaqGS,United States of America
Accretive Health, Inc.,AH,NYSE,United States of America
A. H. Belo Corporation,AHC,NYSE,United States of America
Active Health Foods, Inc.,AHFD,OTC BB,United States of America
Artisanal Brands, Inc.,AHFP,OTC Markets,United States of America
Alliance Holdings GP, L.P.,AHGP,NasdaqGS,United States of America
Aspen Insurance Holdings Ltd.,AHL,NYSE,United States of America
Allied Healthcare Products Inc,AHPI,NasdaqGM,United States of America
AtheroNova Inc.,AHRO,OTC Markets,United States of America
AMN Healthcare Services Inc.,AHS,NYSE,United States of America
Ashford Hospitality Trust Inc.,AHT,NYSE,United States of America
Arlington Asset Investment Cor,AI,NYSE,United States of America
American International Group,,AIG,NYSE,United States of America
Aerosonic Corp.,AIM,NYSE MKT,United States of America
Altra Holdings, Inc.,AIMC,NasdaqGS,United States of America
Albany International Corp.,AIN,NYSE,United States of America
Apollo Investment Corporation,AINV,NasdaqGS,United States of America
Alliance Healthcare Services,,AIQ,NYSE,United States of America
AAR Corp.,AIR,NYSE,United States of America
Air Methods Corp.,AIRM,NasdaqGS,United States of America
Air T Inc.,AIRT,NasdaqCM,United States of America
Applied Industrial Technologie,AIT,NYSE,United States of America
Apartment Investment & Managem,AIV,NYSE,United States of America
American International Venture,AIVN,OTC Markets,United States of America
Assurant Inc.,AIZ,NYSE,United States of America
Arthur J Gallagher & Co.,AJG,NYSE,United States of America
AJS Bancorp, Inc.,AJSB,OTC Markets,United States of America
Akamai Technologies, Inc.,AKAM,NasdaqGS,United States of America
Arkados Group, Inc.,AKDS,OTC Markets,United States of America
Alaska Gold Corp.,AKGC,OTC Markets,United States of America
Embotelladora Andina S.A.,AKO-A,NYSE,United States of America
Embotelladora Andina S.A.,AKO-B,NYSE,United States of America
Alliance California Municipal,AKP,NYSE,United States of America
Alaska Pacific Bancshares, Inc,AKPB,OTC BB,United States of America
Acadia Realty Trust,AKR,NYSE,United States of America
Akorn, Inc.,AKRX,NasdaqGS,United States of America
AK Steel Holding Corporation,AKS,NYSE,United States of America
Arkanova Energy Corp.,AKVA,OTC Markets,United States of America
Air Lease Corporation,AL,NYSE,United States of America
Alanco Technologies Inc.,ALAN,OTC BB,United States of America
Albemarle Corporation,ALB,NYSE,United States of America
Assisted Living Concepts Inc.,ALC,NYSE,United States of America
Alico Inc.,ALCO,NasdaqGS,United States of America
ALCO Stores, Inc.,ALCS,NasdaqGM,United States of America
ALLETE, Inc.,ALE,NYSE,United States of America
Alexander & Baldwin, Inc.,ALEX,NYSE,United States of America
American Life Holding Co. Inc.,ALFE,OTC Markets,United States of America
Alamo Group, Inc.,ALG,NYSE,United States of America
Align Technology Inc.,ALGN,NasdaqGS,United States of America
Allegiant Travel Company,ALGT,NasdaqGS,United States of America
Artificial Life, Inc.,ALIF,OTC Markets,United States of America
Alimera Sciences, Inc.,ALIM,NasdaqGM,United States of America
Alon USA Energy, Inc.,ALJ,NYSE,United States of America
Alaska Air Group, Inc.,ALK,NYSE,United States of America
Alkermes plc,ALKS,NasdaqGS,United States of America
The Allstate Corporation,ALL,NYSE,United States of America
Alliance Bancorp Inc of Pennsy,ALLB,NasdaqGM,United States of America
Allot Communications Ltd.,ALLT,NasdaqGS,United States of America
Alamo Energy Corp.,ALME,OTC Markets,United States of America
American Lorain Corporation,ALN,NYSE MKT,United States of America
Alliance Financial Corporation,ALNC,NasdaqGS,United States of America
Alternative Energy and Environ,ALNE,OTC BB,United States of America
Alnylam Pharmaceuticals, Inc.,ALNY,NasdaqGS,United States of America
Allied Resources Inc.,ALOD,OTC BB,United States of America
Analogic Corporation,ALOG,NasdaqGS,United States of America
Astro-Med Inc.,ALOT,NasdaqGM,United States of America
Alliqua, Inc.,ALQA,OTC Markets,United States of America
Alere Inc.,ALR,NYSE,United States of America
American Learning Corporation,ALRN,NasdaqCM,United States of America
ALR Technologies Inc.,ALRT,OTC BB,United States of America
Alseres Pharmaceuticals, Inc.,ALSE,OTC Markets,United States of America
Alaska Communications Systems,ALSK,NasdaqGS,United States of America
Allison Transmission Holdings,,ALSN,NYSE,United States of America
Absolute Life Solutions, Inc.,ALSO,OTC BB,United States of America
Alterra Capital Holdings Limit,ALTE,NasdaqGS,United States of America
Altair Nanotechnologies, Inc.,ALTI,NasdaqCM,United States of America
Altera Corp.,ALTR,NasdaqGS,United States of America
Altex Industries Inc.,ALTX,OTC Markets,United States of America
Alcatel-Lucent, S.A.,ALU,NYSE,United States of America
Autoliv, Inc.,ALV,NYSE,United States of America
Alvarion Ltd.,ALVR,NasdaqGS,United States of America
Alexander's Inc.,ALX,NYSE,United States of America
Alexza Pharmaceuticals Inc.,ALXA,NasdaqGM,United States of America
Alexion Pharmaceuticals, Inc.,ALXN,NasdaqGS,United States of America
Alternet Systems Inc.,ALYI,OTC Markets,United States of America
Allezoe Medical Holdings, Inc.,ALZM,OTC BB,United States of America
American Greetings Corp.,AM,NYSE,United States of America
AMAG Pharmaceuticals, Inc.,AMAG,NasdaqGS,United States of America
AutoNavi Holdings Limited,AMAP,NasdaqGS,United States of America
Amarillo Biosciences Inc.,AMAR,OTC Markets,United States of America
Amasys Corp.,AMAS,OTC BB,United States of America
Applied Materials Inc.,AMAT,NasdaqGS,United States of America
American Bank Incorporated,AMBK,OTC Markets,United States of America
Ambow Education Holding Ltd.,AMBO,NYSE,United States of America
Amarantus BioSciences, Inc.,AMBS,OTC BB,United States of America
Ambient Corporation,AMBT,NasdaqCM,United States of America
American Business Bank,AMBZ,OTC BB,United States of America
Applied Micro Circuits Corp.,AMCC,NasdaqGS,United States of America
Andatee China Marine Fuel Serv,AMCF,NasdaqGM,United States of America
AirMedia Group Inc.,AMCN,NasdaqGS,United States of America
AMC Networks Inc.,AMCX,NasdaqGS,United States of America
Advanced Micro Devices, Inc.,AMD,NYSE,United States of America
Ametek Inc.,AME,NYSE,United States of America
Amedisys Inc.,AMED,NasdaqGS,United States of America
Apollo Medical Holdings, Inc.,AMEH,OTC Markets,United States of America
