Shenzhen Inter Holdings,0152.HK,HKSE,Hongkong
Beijing Development (HK),0154.HK,HKSE,Hongkong
China Solar Energy,0155.HK,HKSE,Hongkong
Lippo China Resources Ltd.,0156.HK,HKSE,Hongkong
Natural Beauty Bio-Tech,0157.HK,HKSE,Hongkong
Melbourne Enterprises Ltd.,0158.HK,HKSE,Hongkong
Wah Nam Inter,0159.HK,HKSE,Hongkong
Hon Kwok Land Investment,0160.HK,HKSE,Hongkong
CATIC Shenzhen Holdings Ltd.,0161.HK,HKSE,Hongkong
Century Ginwa Retail,0162.HK,HKSE,Hongkong
Emperor Int'l Holdings,0163.HK,HKSE,Hongkong
China Gamma Group Ltd.,0164.HK,HKSE,Hongkong
New Times Energy Corp Ltd,0166.HK,HKSE,Hongkong
IDT International Ltd.,0167.HK,HKSE,Hongkong
Tsingtao Brewery Co., Ltd.,0168.HK,HKSE,Hongkong
Hengli Commercial,0169.HK,HKSE,Hongkong
China Assets holdings,0170.HK,HKSE,Hongkong
Silver Grant Int'l,0171.HK,HKSE,Hongkong
Goldbond Group Holdings Ltd.,0172.HK,HKSE,Hongkong
K Wah International,0173.HK,HKSE,Hongkong
Gemini Investment,0174.HK,HKSE,Hongkong
Geely Automobile Holdings Ltd.,0175.HK,HKSE,Hongkong
United Pacific Industries Ltd.,0176.HK,HKSE,Hongkong
Jiangsu Expressway,0177.HK,HKSE,Hongkong
Johnson Electric Holdings Ltd.,0179.HK,HKSE,Hongkong
Kader Holdings Co., Ltd.,0180.HK,HKSE,Hongkong
Fujian Holdings Ltd.,0181.HK,HKSE,Hongkong
China WindPower Group Ltd.,0182.HK,HKSE,Hongkong
Keck Seng Investments,0184.HK,HKSE,Hongkong
Xpress Group Ltd.,0185.HK,HKSE,Hongkong
Grande Holdings Ltd.,0186.HK,HKSE,Hongkong
Beiren Printing Machinery,0187.HK,HKSE,Hongkong
Sunwah Kingsway Capital,0188.HK,HKSE,Hongkong
HKC holdings,0190.HK,HKSE,Hongkong
Lai Sun Garment Int'l,0191.HK,HKSE,Hongkong
Capital Estate Ltd.,0193.HK,HKSE,Hongkong
Liu Chong Hing Investment Ltd.,0194.HK,HKSE,Hongkong
Goodtop Tin International,0195.HK,HKSE,Hongkong
Honghua Group Limited,0196.HK,HKSE,Hongkong
Heng Tai Consumables,0197.HK,HKSE,Hongkong
SMI Corporation Ltd.,0198.HK,HKSE,Hongkong
ITC Properties Group Ltd.,0199.HK,HKSE,Hongkong
Melco Int'l Develop,0200.HK,HKSE,Hongkong
Magnificent Estates Ltd.,0201.HK,HKSE,Hongkong
Interchina Holdings Co., Ltd.,0202.HK,HKSE,Hongkong
Everest Int'l Invest,0204.HK,HKSE,Hongkong
R&H,0205.HK,HKSE,Hongkong
TSC Offshore Group Ltd.,0206.HK,HKSE,Hongkong
Hong Kong Parkview Group Ltd.,0207.HK,HKSE,Hongkong
Polytec Asset Holdings Ltd.,0208.HK,HKSE,Hongkong
China Tycoon Beverage,0209.HK,HKSE,Hongkong
Daphne International,0210.HK,HKSE,Hongkong
Styland Holdings Ltd.,0211.HK,HKSE,Hongkong
Nanyang Holdings Ltd.,0212.HK,HKSE,Hongkong
National Elec Holdings,0213.HK,HKSE,Hongkong
Asia Orient Holdings Ltd.,0214.HK,HKSE,Hongkong
Hutchison,0215.HK,HKSE,Hongkong
Chinney Investments, Ltd.,0216.HK,HKSE,Hongkong
China Chengtong Develop,0217.HK,HKSE,Hongkong
Shenyin Wanguo (H.K.) Ltd.,0218.HK,HKSE,Hongkong
Shun Ho Technology,0219.HK,HKSE,Hongkong
Uni-President China,0220.HK,HKSE,Hongkong
LeRoi Holdings Ltd.,0221.HK,HKSE,Hongkong
Min Xin Holdings Ltd.,0222.HK,HKSE,Hongkong
Sino Resources Group Ltd.,0223.HK,HKSE,Hongkong
Pioneer Global Group Ltd.,0224.HK,HKSE,Hongkong
Pokfulam Development Co., Ltd.,0225.HK,HKSE,Hongkong
Lippo Ltd.,0226.HK,HKSE,Hongkong
First Shanghai Invest.,0227.HK,HKSE,Hongkong
China Energy Develop,0228.HK,HKSE,Hongkong
Raymond Industrial Ltd.,0229.HK,HKSE,Hongkong
Minmetals Land Ltd.,0230.HK,HKSE,Hongkong
Madex International holdings,0231.HK,HKSE,Hongkong
AVIC International,0232.HK,HKSE,Hongkong
Mingyuan Medicare,0233.HK,HKSE,Hongkong
New Century Group HK,0234.HK,HKSE,Hongkong
China Strategic Holdings Ltd.,0235.HK,HKSE,Hongkong
San Miguel Brewery HK,0236.HK,HKSE,Hongkong
Safety Godown Co., Ltd.,0237.HK,HKSE,Hongkong
Evergreen International,0238.HK,HKSE,Hongkong
Pak Fah Yeow Int'l,0239.HK,HKSE,Hongkong
Build King Holdings Ltd.,0240.HK,HKSE,Hongkong
CITIC 21CN Co., Ltd.,0241.HK,HKSE,Hongkong
Shun Tak Holdings Ltd.,0242.HK,HKSE,Hongkong
QPL Int'lHoldings,0243.HK,HKSE,Hongkong
Sincere Co., Ltd.,0244.HK,HKSE,Hongkong
China Seven Star Shopping Ltd.,0245.HK,HKSE,Hongkong
Real Gold Mining Limited,0246.HK,HKSE,Hongkong
Tsim Sha Tsui Properties Ltd.,0247.HK,HKSE,Hongkong
HKC Int'lHoldings,0248.HK,HKSE,Hongkong
Sino-i Technology Ltd.,0250.HK,HKSE,Hongkong
S E A Holdings Ltd.,0251.HK,HKSE,Hongkong
Southeast Asia Prop & Fin,0252.HK,HKSE,Hongkong
Shun Ho Resources,0253.HK,HKSE,Hongkong
China Outdoor Media Group Ltd.,0254.HK,HKSE,Hongkong
Lung Kee (Bermuda),0255.HK,HKSE,Hongkong
China Haidian Holdings Ltd.,0256.HK,HKSE,Hongkong
China Everbright Inter,0257.HK,HKSE,Hongkong
Tomson Group Ltd.,0258.HK,HKSE,Hongkong
Yeebo International,0259.HK,HKSE,Hongkong
China Environmental,0260.HK,HKSE,Hongkong
CCT Tech International Ltd.,0261.HK,HKSE,Hongkong
Deson Develop Intern,0262.HK,HKSE,Hongkong
China Yunnan Tin Minerals,0263.HK,HKSE,Hongkong
Chanco International,0264.HK,HKSE,Hongkong
South China Holdings Ltd.,0265.HK,HKSE,Hongkong
Tian Teck Land Ltd.,0266.HK,HKSE,Hongkong
CITIC Pacific Ltd.,0267.HK,HKSE,Hongkong
Kingdee International,0268.HK,HKSE,Hongkong
China Resources,0269.HK,HKSE,Hongkong
Guangdong Investment Ltd.,0270.HK,HKSE,Hongkong
Dan Form Holdings Co., Ltd.,0271.HK,HKSE,Hongkong
Shui On Land Ltd.,0272.HK,HKSE,Hongkong
Willie International Hldg,0273.HK,HKSE,Hongkong
China Billion Resources Ltd,0274.HK,HKSE,Hongkong
Hanny Holdings Ltd.,0275.HK,HKSE,Hongkong
Mongolia Energy Corp,0276.HK,HKSE,Hongkong
Tern Properties Co., Ltd.,0277.HK,HKSE,Hongkong
Wah Ha Realty Co., Ltd.,0278.HK,HKSE,Hongkong
Rivera holdings,0281.HK,HKSE,Hongkong
Next Media Ltd.,0282.HK,HKSE,Hongkong
Goldin Properties,0283.HK,HKSE,Hongkong
BYD Electronic,0285.HK,HKSE,Hongkong
G-Prop holdings,0286.HK,HKSE,Hongkong
Winfair Investment Co., Ltd.,0287.HK,HKSE,Hongkong
Wing On Company Inter,0289.HK,HKSE,Hongkong
China Fortune Financial,0290.HK,HKSE,Hongkong
China Resources,0291.HK,HKSE,Hongkong
Asia Standard Hotel Group Ltd.,0292.HK,HKSE,Hongkong
Cathay Pacific Airways Ltd.,0293.HK,HKSE,Hongkong
Yangtzekiang Garment Ltd.,0294.HK,HKSE,Hongkong
Kong Sun Holdings Ltd.,0295.HK,HKSE,Hongkong
Emperor Enter. Hotel,0296.HK,HKSE,Hongkong
Sinofert Holdings Ltd.,0297.HK,HKSE,Hongkong
Chuang's China Invest,0298.HK,HKSE,Hongkong
SinoCom Software Group Ltd.,0299.HK,HKSE,Hongkong
Shenji Group Kunming Mach,0300.HK,HKSE,Hongkong
Wing Hang Bank, Ltd.,0302.HK,HKSE,Hongkong
VTech Holdings Ltd.,0303.HK,HKSE,Hongkong
Wuling Motors Holdings Ltd,0305.HK,HKSE,Hongkong
Kwoon Chung Bus Holdings Ltd.,0306.HK,HKSE,Hongkong
Up Energy Development,0307.HK,HKSE,Hongkong
China Travel Inter Invest,0308.HK,HKSE,Hongkong
Lo's Enviro-Pro Holdings Ltd.,0309.HK,HKSE,Hongkong
Prosperity Invest,0310.HK,HKSE,Hongkong
Luen Thai Holdings Ltd.,0311.HK,HKSE,Hongkong
Shirble Department Store,0312.HK,HKSE,Hongkong
Richly Field China,0313.HK,HKSE,Hongkong
SmarTone Telecommun.,0315.HK,HKSE,Hongkong
Orient Overseas,0316.HK,HKSE,Hongkong
Guangzhou Shipyard Intern,0317.HK,HKSE,Hongkong
Vongroup Ltd.,0318.HK,HKSE,Hongkong
China Metal Inter,0319.HK,HKSE,Hongkong
Computime Group Ltd.,0320.HK,HKSE,Hongkong
Texwinca Holdings Ltd.,0321.HK,HKSE,Hongkong
Tingyi Holding,0322.HK,HKSE,Hongkong
Trauson Holdings,0325.HK,HKSE,Hongkong
China Star Entertainment Ltd.,0326.HK,HKSE,Hongkong
Alco Holdings Ltd.,0328.HK,HKSE,Hongkong
Espirit Holdings Limited,0330.HK,HKSE,Hongkong
PCD Stores Group,0331.HK,HKSE,Hongkong
Ngai Lik Industrial,0332.HK,HKSE,Hongkong
Top Form International Ltd.,0333.HK,HKSE,Hongkong
Upbest Group Ltd.,0335.HK,HKSE,Hongkong
Huabao International,0336.HK,HKSE,Hongkong
SPG Land holdings,0337.HK,HKSE,Hongkong
Sinopec Shanghai Petroche,0338.HK,HKSE,Hongkong
Earnest Invest,0339.HK,HKSE,Hongkong
China Mining Resources,0340.HK,HKSE,Hongkong
