Dine SAB de CV,DINEB.MX,Mexico,Mexico
Walt Disney Co,DIS.MX,Mexico,Mexico
Diamond Offshore Drilling,DO.MX,Mexico,Mexico
Dow Chemical Co,DOW.MX,Mexico,Mexico
DRDGold Limited,DROOYN.MX,Mexico,Mexico
eBay Inc,EBAY.MX,Mexico,Mexico
Centrais Eletricas,EBRN.MX,Mexico,Mexico
Edoardos Martin SAB De CV,EDOARDOB.MX,Mexico,Mexico
Grupo Elektra, S.A. de C.V.,ELEKTRA.MX,Mexico,Mexico
Energy Company of Parana,ELPN.MX,Mexico,Mexico
EMC Corporation,EMC.MX,Mexico,Mexico
Emerson Electric Co.,EMR.MX,Mexico,Mexico
Eni SpA,EN.MX,Mexico,Mexico
E.ON Aktiengesellschaft AG,EONGYN.MX,Mexico,Mexico
Ericsson Telephone Company,ERICN.MX,Mexico,Mexico
Ford Motor Co,F.MX,Mexico,Mexico
Fibria Celulose SA,FBRN.MX,Mexico,Mexico
First Cash Financial Svcs,FCFS.MX,Mexico,Mexico
Freeport-McMoRan Copper & Gold,FCX.MX,Mexico,Mexico
FedEx Corporation,FDX.MX,Mexico,Mexico
Fairfax Financial Holdings Ltd,FFHN.MX,Mexico,Mexico
Casa De Bolsa Finamex,FINAMEXO.MX,Mexico,Mexico
Financiera Independencia,FINDEP.MX,Mexico,Mexico
Corporativo Fragua SAB de CV,FRAGUAB.MX,Mexico,Mexico
Fresnillo PLC,FRES.MX,Mexico,Mexico
First Solar, Inc.,FSLR.MX,Mexico,Mexico
France Telecom SA,FTEN.MX,Mexico,Mexico
Grupo Aeroportuario Del,GAPB.MX,Mexico,Mexico
Corporativo GBM SAB de CV,GBMO.MX,Mexico,Mexico
Grupo Carso, S.A.B. de C.V.,GCARSOA1.MX,Mexico,Mexico
Grupo Cementos,GCC.MX,Mexico,Mexico
GDF Suez,GDFZYN.MX,Mexico,Mexico
General Electric Co,GE.MX,Mexico,Mexico
General de Seguros, S.A.B.,GENSEG.MX,Mexico,Mexico
